,CENSUS2010,count,name,county,total_units,total_pct_occupied,total_occupied,total_pct_reported,total_reported,total_months_since_report,total_people_reporting,total_people_per_unit,total_rent_per_month,total_spending_per_month,total_hh_income,total_person_income,total_pct_lt5k,total_pct_5k_lt10k,total_pct_10k_lt15k,total_pct_15k_lt20k,total_pct_ge20k,total_pct_wage_major,total_pct_welfare_major,total_pct_other_major,total_pct_median,total_pct_lt50_median,total_pct_lt30_median,total_pct_2adults,total_pct_1adult,total_pct_female_head,total_pct_female_head_child,total_pct_disabled_lt62,total_pct_disabled_ge62,total_pct_disabled_all,total_pct_lt24_head,total_pct_age25_50,total_pct_age51_61,total_pct_age62plus,total_pct_age85plus,total_pct_minority,total_pct_black_nonhsp,total_pct_native_american_nonhsp,total_pct_asian_pacific_nonhsp,total_pct_white_nothsp,total_pct_black_hsp,total_pct_wht_hsp,total_pct_oth_hsp,total_pct_hispanic,total_pct_multi,total_months_waiting,total_months_from_movein,total_pct_utility_allow,total_pct_lt5kave_util_allow,pg2_units,pg2_pct_occupied,pg2_occupied_units,pg2_pct_reported,pg2_reported_units,pg2_months_since_report,pg2_people_reporting,pg2_people_per_unit,pg2_rent_per_month,pg2_spending_per_month,pg2_hh_income,pg2_person_income,pg2_pct_lt5k,pg2_pct_5k_lt10k,pg2_pct_10k_lt15k,pg2_pct_15k_lt20k,pg2_pct_ge20k,pg2_pct_wage_major,pg2_pct_welfare_major,pg2_pct_other_major,pg2_pct_median,pg2_pct_lt50_median,pg2_pct_lt30_median,pg2_pct_2adults,pg2_pct_1adult,pg2_pct_female_head,pg2_pct_female_head_child,pg2_pct_disabled_lt62,pg2_pct_disabled_ge62,pg2_pct_disabled_all,pg2_pct_lt24_head,pg2_pct_age25_50,pg2_pct_age51_61,pg2_pct_age62plus,pg2_pct_age85plus,pg2_pct_minority,pg2_pct_black_nonhsp,pg2_pct_native_american_nonhsp,pg2_pct_asian_pacific_nonhsp,pg2_pct_white_nothsp,pg2_pct_black_hsp,pg2_pct_wht_hsp,pg2_pct_oth_hsp,pg2_pct_hispanic,pg2_pct_multi,pg2_months_waiting,pg2_months_from_movein,pg2_pct_utility_allow,pg2_pct_lt5kave_util_allow,pg2_pct_bed1,pg2_pct_bed2,pg2_pct_bed3,pg2_pct_overhoused,pg2_tpoverty,pg2_tminority,pg2_tpct_ownsfd,pg3_units,pg3_pct_occupied,pg3_occupied_units,pg3_pct_reported,pg3_reported_units,pg3_months_since_report,pg3_people_reporting,pg3_people_per_unit,pg3_rent_per_month,pg3_spending_per_month,pg3_hh_income,pg3_person_income,pg3_pct_lt5k,pg3_pct_5k_lt10k,pg3_pct_10k_lt15k,pg3_pct_15k_lt20k,pg3_pct_ge20k,pg3_pct_wage_major,pg3_pct_welfare_major,pg3_pct_other_major,pg3_pct_median,pg3_pct_lt50_median,pg3_pct_lt30_median,pg3_pct_2adults,pg3_pct_1adult,pg3_pct_female_head,pg3_pct_female_head_child,pg3_pct_disabled_lt62,pg3_pct_disabled_ge62,pg3_pct_disabled_all,pg3_pct_lt24_head,pg3_pct_age25_50,pg3_pct_age51_61,pg3_pct_age62plus,pg3_pct_age85plus,pg3_pct_minority,pg3_pct_black_nonhsp,pg3_pct_native_american_nonhsp,pg3_pct_asian_pacific_nonhsp,pg3_pct_white_nothsp,pg3_pct_black_hsp,pg3_pct_wht_hsp,pg3_pct_oth_hsp,pg3_pct_hispanic,pg3_pct_multi,pg3_months_waiting,pg3_months_from_movein,pg3_pct_utility_allow,pg3_pct_lt5kave_util_allow,pg4_units,pg4_pct_occupied,pg4_occupied_units,pg4_pct_reported,pg4_reported_units,pg4_months_since_report,pg4_people_reporting,pg4_people_per_unit,pg4_rent_per_month,pg4_spending_per_month,pg4_hh_income,pg4_person_income,pg4_pct_lt5k,pg4_pct_5k_lt10k,pg4_pct_10k_lt15k,pg4_pct_15k_lt20k,pg4_pct_ge20k,pg4_pct_wage_major,pg4_pct_welfare_major,pg4_pct_other_major,pg4_pct_median,pg4_pct_lt50_median,pg4_pct_lt30_median,pg4_pct_2adults,pg4_pct_1adult,pg4_pct_female_head,pg4_pct_female_head_child,pg4_pct_disabled_lt62,pg4_pct_disabled_ge62,pg4_pct_disabled_all,pg4_pct_lt24_head,pg4_pct_age25_50,pg4_pct_age51_61,pg4_pct_age62plus,pg4_pct_age85plus,pg4_pct_minority,pg4_pct_black_nonhsp,pg4_pct_native_american_nonhsp,pg4_pct_asian_pacific_nonhsp,pg4_pct_white_nothsp,pg4_pct_black_hsp,pg4_pct_wht_hsp,pg4_pct_oth_hsp,pg4_pct_hispanic,pg4_pct_multi,pg4_months_waiting,pg4_months_from_movein,pg4_pct_utility_allow,pg4_pct_lt5kave_util_allow,pg5_units,pg5_pct_occupied,pg5_occupied_units,pg5_pct_reported,pg5_reported_units,pg5_months_since_report,pg5_people_reporting,pg5_people_per_unit,pg5_rent_per_month,pg5_spending_per_month,pg5_hh_income,pg5_person_income,pg5_pct_lt5k,pg5_pct_5k_lt10k,pg5_pct_10k_lt15k,pg5_pct_15k_lt20k,pg5_pct_ge20k,pg5_pct_wage_major,pg5_pct_welfare_major,pg5_pct_other_major,pg5_pct_median,pg5_pct_lt50_median,pg5_pct_lt30_median,pg5_pct_2adults,pg5_pct_1adult,pg5_pct_female_head,pg5_pct_female_head_child,pg5_pct_disabled_lt62,pg5_pct_disabled_ge62,pg5_pct_disabled_all,pg5_pct_lt24_head,pg5_pct_age25_50,pg5_pct_age51_61,pg5_pct_age62plus,pg5_pct_age85plus,pg5_pct_minority,pg5_pct_black_nonhsp,pg5_pct_native_american_nonhsp,pg5_pct_asian_pacific_nonhsp,pg5_pct_white_nothsp,pg5_pct_black_hsp,pg5_pct_wht_hsp,pg5_pct_oth_hsp,pg5_pct_hispanic,pg5_pct_multi,pg5_months_waiting,pg5_months_from_movein,pg5_pct_utility_allow,pg5_pct_lt5kave_util_allow,pg7_units,pg7_reported,pg7_pct_reported,pg8_units,pg8_pct_occupied,pg8_occupied_units,pg8_pct_reported,pg8_reported_units,pg8_months_since_report,pg8_people_reporting,pg8_people_per_unit,pg8_rent_per_month,pg8_spending_per_month,pg8_hh_income,pg8_person_income,pg8_pct_lt5k,pg8_pct_5k_lt10k,pg8_pct_10k_lt15k,pg8_pct_15k_lt20k,pg8_pct_ge20k,pg8_pct_wage_major,pg8_pct_welfare_major,pg8_pct_other_major,pg8_pct_median,pg8_pct_lt50_median,pg8_pct_lt30_median,pg8_pct_2adults,pg8_pct_1adult,pg8_pct_female_head,pg8_pct_female_head_child,pg8_pct_disabled_lt62,pg8_pct_disabled_ge62,pg8_pct_disabled_all,pg8_pct_lt24_head,pg8_pct_age25_50,pg8_pct_age51_61,pg8_pct_age62plus,pg8_pct_age85plus,pg8_pct_minority,pg8_pct_black_nonhsp,pg8_pct_native_american_nonhsp,pg8_pct_asian_pacific_nonhsp,pg8_pct_white_nothsp,pg8_pct_black_hsp,pg8_pct_wht_hsp,pg8_pct_oth_hsp,pg8_pct_hispanic,pg8_pct_multi,pg8_months_waiting,pg8_months_from_movein,pg8_pct_utility_allow,pg8_pct_lt5kave_util_allow,pg9_units,pg9_pct_occupied,pg9_occupied_units,pg9_pct_reported,pg9_reported_units,pg9_months_since_report,pg9_people_reporting,pg9_people_per_unit,pg9_rent_per_month,pg9_spending_per_month,pg9_hh_income,pg9_person_income,pg9_pct_lt5k,pg9_pct_5k_lt10k,pg9_pct_10k_lt15k,pg9_pct_15k_lt20k,pg9_pct_ge20k,pg9_pct_wage_major,pg9_pct_welfare_major,pg9_pct_other_major,pg9_pct_median,pg9_pct_lt50_median,pg9_pct_lt30_median,pg9_pct_2adults,pg9_pct_1adult,pg9_pct_female_head,pg9_pct_female_head_child,pg9_pct_disabled_lt62,pg9_pct_disabled_ge62,pg9_pct_disabled_all,pg9_pct_lt24_head,pg9_pct_age25_50,pg9_pct_age51_61,pg9_pct_age62plus,pg9_pct_age85plus,pg9_pct_minority,pg9_pct_black_nonhsp,pg9_pct_native_american_nonhsp,pg9_pct_asian_pacific_nonhsp,pg9_pct_white_nothsp,pg9_pct_black_hsp,pg9_pct_wht_hsp,pg9_pct_oth_hsp,pg9_pct_hispanic,pg9_pct_multi,pg9_months_waiting,pg9_months_from_movein,pg9_pct_utility_allow,pg9_pct_lt5kave_util_allow,GISJOIN,GISJOIN2
289,3402359010,2,Piscataway Township,Middlesex,170,90.37647059,153.64,115.8823529,197,5,468,2.375634518,643,1405,24768,10426,3,10,23,15,49,38,2,58,24,94,71,1,47,91,47,28,71,21,2,57,22,19,1,91,81,0,1,9,3,6,0,9,2,29,121,92,139,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0.902531646,142.6,130.4347826,186,5,457,2.456989247,661,1448,25395,10336,3,9,22,14,52,40,2,56,24,94,69,1,50,92,50,25,71,19,1,59,21,19,1,95,86,0,1,5,3,5,0,9,2,29,123,97,140,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402359010,G340023059010
290,3402359280,3,Plainsboro Township,Middlesex,55,83.74545455,46.06,107.2727273,59,5,104,1.762711864,533,1384,20462,11608,2,14,26,24,34,27,0,71,21,95,85,0,27,88,27,43,84,38,0,46,22,32,2,86,76,0,0,12,2,8,0,10,0,39,125,100,183,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0.851320755,45.12,128.5460993,58,5,102,1.75862069,535,1392,20493,11653,2,14,26,23,35,28,0,71,21,95,84,0,28,90,28,43,83,36,0,47,22,31,2,88,78,0,0,12,2,9,0,10,0,39,125,100,185,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402359280,G340023059280
291,3402365790,1,Sayreville Borough,Middlesex,580,95,551,101.3793103,588,6,1077,1.831632653,436,1015,18270,9975,4,18,28,18,32,23,0,74,19,98,85,2,25,75,24,31,44,24,1,29,20,49,5,44,18,0,3,52,1,17,5,23,1,35,124,89,80,74,85,62.9,100.1589825,63,6,143,2.26984127,526,567,22892,10085,7,14,23,11,45,35,0,54,22,90,76,0,44,71,38,11,47,12,0,46,24,30,2,14,0,0,0,86,0,14,0,14,0,5,128,0,0,24,46,30,19,5,26,65,208,0.96,199.68,112.6802885,225,5,478,2.124444444,512,1180,20618,9705,3,17,22,17,40,29,0,70,20,98,82,4,30,86,30,37,50,24,0,41,30,29,3,56,28,0,0,44,2,25,0,28,1,40,130,98,128,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0.97,289.06,103.7846814,300,6,456,1.52,360,999,15538,10223,4,20,33,19,24,16,0,82,17,99,90,1,17,68,16,30,42,28,2,17,12,69,8,41,15,0,5,51,0,11,11,22,1,0,118,100,45,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402365790,G340023065790
292,3402368550,1,South Amboy City,Middlesex,233,90,209.7,90.55793991,211,6,370,1.753554502,511,865,21215,12098,2,8,27,17,46,21,0,74,22,98,74,0,23,75,22,27,28,20,0,29,14,56,3,29,10,0,0,71,1,18,0,18,1,19,102,69,133,78,85,66.3,99.54751131,66,7,67,1.015151515,395,567,17539,17277,2,8,41,21,29,3,0,97,20,98,86,0,0,58,0,0,17,16,0,0,0,100,6,17,2,0,0,83,0,15,0,15,0,15,83,0,0,100,0,0,0,9,23,42,154,0.93,143.22,100.5446167,144,5,302,2.097222222,567,1000,22981,10958,2,7,21,15,55,29,1,64,23,98,69,1,34,83,33,27,42,21,1,42,21,36,2,35,15,0,1,65,1,18,0,19,1,21,111,100,133,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402368550,G340023068550
293,3402368790,6,South Brunswick Township,Middlesex,233,95.50214592,222.52,107.7253219,251,5.77689243,435,1.733067729,495.6932271,996.498008,20512.35458,11833.86056,3.565737052,13.85258964,27.67729084,15.11553785,40.52988048,22.88844622,0,75.75697211,21.5059761,96.48605578,78.56175299,0.366533865,23.2749004,72.80079681,23.64143426,50.14342629,36.07569721,22.17928287,0.366533865,28.15537849,16.62948207,55.32669323,10.46613546,69.09561753,40.5498008,0.876494024,18.42629482,31.38247012,1.772908367,7.470119522,0,9.243027888,0.956175299,64.46215139,131.0756972,98.7250996,103.9880478,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.818522727,72.03,136.0544218,98,5.346938776,232,2.367346939,672.0816327,1550.44898,26004.26531,11265.65306,2.204081633,7.571428571,19.06122449,14.06122449,57.57142857,44.85714286,0,52.14285714,25.85714286,91.57142857,65.55102041,0.93877551,56.14285714,93.91836735,57.08163265,21.63265306,91.46938776,19.83673469,0.93877551,58.42857143,20.57142857,20.40816327,0.93877551,86.36734694,75.44897959,1.102040816,0,13.63265306,1.040816327,9.12244898,0,10.16326531,0,50.14285714,156.3061224,98.95918367,162.7959184,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0.935357143,52.38,105.0019091,55,9,72,1.309090909,348,686,15651,11956,4,25,31,20,20,4,0,96,17,100,91,0,0,67,0,100,21,32,0,2,22,76,18,55,11,0,29,45,4,11,0,15,0,0,104,100,78,0,0,,73,0.99,72.27,96.85900097,70,6,85,1.214285714,359,600,16086,13247,7,17,36,13,27,4,0,96,18,99,87,0,0,57,0,0,3,2,0,0,0,100,23,66,16,1,43,34,0,6,0,6,1,0,107,100,34,16,1,16,100,16,3,16,1,490,588,22101,22101,0,0,19,13,69,31,0,69,26,100,75,0,0,38,0,100,100,100,0,44,44,13,0,19,19,0,0,81,0,0,0,0,6,0,172,100,77,G3402368790,G340023068790
294,3402369390,1,South Plainfield Borough,Middlesex,30,90,27,110,33,5,83,2.515151515,687,1229,26051,10358,6,6,21,9,58,39,0,61,25,97,67,3,39,91,39,32,64,20,3,36,27,33,6,85,73,0,0,15,9,3,0,12,0,30,154,82,154,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.91,24.57,122.1001221,30,5,80,2.666666667,725,1328,27342,10253,7,3,20,7,63,43,0,57,26,97,63,3,43,93,43,29,56,18,0,40,30,30,7,87,73,0,0,13,10,3,0,13,0,30,155,90,154,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402369390,G340023069390
295,3402369420,1,South River Borough,Middlesex,202,97,195.94,101.980198,206,6,329,1.597087379,402,819,16923,10596,6,26,29,11,28,9,2,87,18,98,85,0,12,65,11,34,8,13,0,16,9,76,11,36,15,0,9,53,1,7,4,13,0,27,104,100,74,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0.95,51.3,118.9083821,61,6,144,2.360655738,541,1264,20898,8853,4,19,25,11,42,23,2,69,20,97,80,2,39,79,38,30,79,26,0,51,26,23,2,62,41,0,0,38,3,18,0,21,0,27,144,100,143,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0.97,71.78,103.0927835,74,6,95,1.283783784,312,1008,13710,10680,9,28,34,12,16,0,4,96,15,100,93,0,0,61,0,100,3,5,0,1,3,96,7,20,3,0,8,62,0,0,9,9,0,0,74,100,47,0,0,,74,0.98,72.52,97.90402648,71,6,90,1.267605634,376,321,16856,13297,4,28,28,11,28,6,1,93,19,97,82,0,0,58,0,0,0,0,0,0,0,100,24,30,4,0,17,58,0,6,3,8,0,0,102,100,42,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402369420,G340023069420
296,3402369810,1,Spotswood Borough,Middlesex,213,98,208.74,97.65258216,208,6,264,1.269230769,387,1114,17915,14114,2,22,26,17,32,4,0,95,20,98,82,0,2,75,2,54,7,11,0,2,9,88,21,22,6,0,9,65,0,3,4,7,0,11,97,98,51,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.95,14.25,126.3157895,18,5,42,2.333333333,447,1314,18686,8008,6,22,33,11,28,28,6,67,18,100,83,6,28,72,28,50,100,29,6,28,56,11,0,56,44,0,0,44,0,11,0,11,0,11,84,78,130,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0.98,122.5,95.51020408,117,6,144,1.230769231,380,1155,17789,14453,3,20,31,17,29,3,0,97,20,97,82,0,0,74,0,63,8,10,0,0,7,93,26,17,2,0,9,64,0,3,3,6,0,0,109,100,44,0,0,,73,0.98,71.54,102.0408163,73,6,78,1.068493151,385,1004,17926,16777,0,26,16,19,38,1,0,99,21,100,81,0,0,79,0,0,3,3,0,0,0,100,19,22,4,0,11,71,0,0,7,7,0,0,81,100,48,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402369810,G340023069810
297,3402382000,8,Woodbridge Township,Middlesex,1152,98.73697917,1137.45,105.1215278,1211,5.981833196,2293,1.893476466,491.5466557,883.4137077,19910.66557,10572.66557,4.193228737,16.76548307,27.0569777,14.70520231,37.17753922,23.48472337,0.36416185,72.42113955,20.36663914,96.07349298,80.69281585,2.146160198,26.2716763,78.74318745,26.94384806,31.69777044,38.69777044,22.4748142,0.643270025,32.89843105,19.72419488,46.56729975,4.601156069,71.36168456,25.53674649,0,7.044591247,28.63831544,2.083402147,36.50949628,0.368290669,38.75887696,0.471511148,29.85053675,95.99421965,86.72171759,108.9669694,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,0.987371628,1134.49,106.4795635,1208,5.981788079,2290,1.895695364,492.2243377,882.6961921,19931.16639,10570.00993,4.192880795,16.58029801,27.12748344,14.70612583,37.27649007,23.50248344,0.365066225,72.39900662,20.37086093,96.07201987,80.68294702,2.147350993,26.29470199,78.84188742,27.06456954,31.68046358,38.87913907,22.5513245,0.644039735,33.00082781,19.80380795,46.45033113,4.599337748,71.44288079,25.46688742,0,7.048013245,28.55711921,2.085264901,36.39321192,0.368377483,38.74172185,0.47102649,29.84354305,95.89486755,86.92384106,108.9701987,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402382000,G340023082000
298,3402500070,3,Aberdeen Township,Monmouth,85,72.47058824,61.6,71.76470588,61,6,158,2.590163934,532,1049,20380,7868,7,18,16,14,45,33,0,59,22,92,77,2,49,90,51,23,64,22,0,62,15,23,0,72,54,0,0,28,5,13,0,18,0,3,137,95,115,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.724705882,61.6,99.02597403,61,6,158,2.590163934,532,1049,20380,7868,7,18,16,14,45,33,0,59,22,92,77,2,49,90,51,23,64,22,0,62,15,23,0,72,54,0,0,28,5,13,0,18,0,3,137,95,115,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402500070,G340025000070
299,3402501960,1,Asbury Park City,Monmouth,1871,88,1646.48,73.27632282,1371,7,2326,1.696571845,448,1042,18009,10615,3,18,29,14,35,21,1,74,21,96,78,1,21,68,20,27,29,19,1,28,15,56,7,69,61,0,1,30,1,4,2,7,0,30,123,63,85,274,86,235.64,80.20709557,189,7,238,1.259259259,323,599,13776,10939,2,28,43,11,16,10,2,86,17,98,93,0,6,56,5,53,44,39,1,6,20,73,8,92,85,0,2,8,2,3,1,5,1,7,132,0,0,86,14,1,4,20,79,47,818,0.87,711.66,99.06415985,705,6,1382,1.960283688,479,1051,19146,9767,3,18,25,14,40,26,1,69,22,97,75,1,28,78,28,29,36,21,1,36,18,45,7,67,57,0,0,33,1,7,0,9,0,40,136,64,127,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0.93,398.04,101.999799,406,7,630,1.551724138,381,1270,16118,10387,5,17,34,14,30,20,1,72,20,96,83,1,19,62,18,12,19,10,2,29,8,61,6,70,65,0,0,27,0,0,4,5,0,0,112,100,38,339,62,18.28908555,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402501960,G340025001960
300,3402502110,1,Atlantic Highlands Borough,Monmouth,9,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402502110,G340025002110
301,3402502440,1,Avon-By-The-Sea Borough,Monmouth,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402502440,G340025002440
302,3402504930,1,Belmar Borough,Monmouth,67,93,62.31,86.56716418,58,10,77,1.327586207,453,483,19429,14635,2,14,21,22,41,10,0,90,24,98,76,0,5,55,5,44,10,19,0,14,17,69,9,14,9,0,0,86,0,3,2,5,2,73,110,24,132,50,96,48,91.66666667,44,11,46,1.045454545,393,305,17749,16978,0,18,23,25,34,2,0,98,23,98,82,0,0,48,0,100,8,17,0,5,7,89,11,7,5,0,0,93,0,2,0,2,0,73,89,0,0,98,2,0,0,8,10,46,17,0.85,14.45,96.88581315,14,7,31,2.214285714,641,1069,24709,11159,7,0,14,14,64,36,0,64,27,100,57,0,21,79,21,23,100,23,0,43,50,7,0,36,21,0,0,64,0,7,7,14,7,0,177,100,132,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402504930,G340025004930
303,3402506970,1,Bradley Beach Borough,Monmouth,33,83,27.39,81.81818182,27,7,50,1.851851852,525,1055,20069,10837,0,22,19,26,33,41,0,59,24,93,78,0,30,70,22,58,50,32,0,19,52,30,0,44,19,0,0,56,4,22,0,26,0,0,162,96,107,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.83,27.39,98.57612267,27,7,50,1.851851852,525,1055,20069,10837,0,22,19,26,33,41,0,59,24,93,78,0,30,70,22,58,50,32,0,19,52,30,0,44,19,0,0,56,4,22,0,26,0,0,162,96,107,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402506970,G340025006970
304,3402507750,1,Brielle Borough,Monmouth,5,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3402507750,G340025007750
